0,0.987299465,0.949614163,0.914325436,0.962969898,1.009132057,1.086760194,1.133482293,1.244032419
1,0.661470069,0.599443504,0.56197851,0.542772225,0.557911709,0.558803356,0.547464924,0.564442323
2,0.681662835,0.625199808,0.58970992,0.589640281,0.581896552,0.57348172,0.601524385,0.62626036
3,0.693155093,0.650277589,0.609229288,0.595758029,0.590611354,0.597078054,0.6087352,0.623264841
4,0.689574911,0.621952694,0.600550964,0.547088896,0.553783966,0.526897646,0.533167625,0.535621418
5,0.674173717,0.632977676,0.553298113,0.528925821,0.509251712,0.471575816,0.476379664,0.459014782
6,0.725069552,0.645936452,0.589607508,0.558998693,0.523540338,0.510797825,0.505342434,0.475615394
7,0.75926715,0.6859092,0.643908889,0.582698125,0.553188022,0.534190304,0.508716545,0.498466215
8,0.81631193,0.732314567,0.681654948,0.627123168,0.610071884,0.587958775,0.557401128,0.543625845
9,0.863382125,0.772118604,0.719344085,0.698466161,0.652410338,0.630599514,0.622114826,0.609244345
10,0.937134071,0.851951868,0.791038088,0.758550096,0.730516318,0.693895205,0.685402934,0.650416338
11,1.01083411,0.924397269,0.879128813,0.848221923,0.808169787,0.812117026,0.785830926,0.756654638
12,1.112358886,1.068998222,1.002479589,0.99566418,0.968132411,0.969232692,0.937535384,0.924185596
13,1.066651706,0.998092331,1.010270775,1.012595992,1.035346507,1.11107252,1.206872263,1.263939808
14,0.729115479,0.696568647,0.675285355,0.640553993,0.633708684,0.662344316,0.65830143,0.681323318
15,0.751619606,0.717196284,0.679413716,0.680642958,0.681105577,0.717356995,0.715707002,0.755335355
16,0.721734324,0.696128676,0.644091058,0.631751029,0.632057318,0.636678079,0.636518745,0.635531007
17,0.714409186,0.667166356,0.618338818,0.60892688,0.585898668,0.571516419,0.551047367,0.552960485
18,0.73643506,0.65951935,0.600180995,0.585507036,0.54977154,0.52894524,0.528298342,0.474949648
19,0.786663445,0.70927017,0.652337128,0.621944727,0.5854399,0.559714732,0.536453702,0.514975751
20,0.833603555,0.74197526,0.716547806,0.680101979,0.644385521,0.600233906,0.588222372,0.553672077
21,0.897233904,0.797297839,0.762434908,0.707514087,0.680774646,0.662125098,0.641024032,0.615716292
22,0.962314382,0.883003608,0.804006154,0.777882025,0.743742697,0.716361965,0.705683842,0.687665521
23,1.033773862,0.976525262,0.903294937,0.879645414,0.824689943,0.835614734,0.811836927,0.782972843
24,1.128373702,1.087638594,1.076755974,1.021714922,1.01571411,0.982130219,0.975047622,0.949979609
25,1.122390049,1.134955752,1.073487617,1.118676588,1.103104699,1.129547655,1.217476923,1.280967098
26,0.795148082,0.768252947,0.754393331,0.752577817,0.750402444,0.776967492,0.78460174,0.816485748
27,0.774916286,0.758659397,0.722731357,0.735788397,0.72465003,0.730705438,0.74051327,0.734480588
28,0.761537984,0.734713568,0.70993744,0.700700216,0.674578695,0.662266496,0.682363616,0.658126501
29,0.796671491,0.7227778,0.690287519,0.657200029,0.627733935,0.627006845,0.588357523,0.597534984
30,0.802071416,0.733909235,0.671911927,0.623126599,0.603373121,0.568306784,0.553410713,0.519013419
31,0.865375361,0.783121525,0.718308592,0.680575714,0.657113613,0.622988749,0.589342482,0.577534679
32,0.920296296,0.858194774,0.78739874,0.750551074,0.720363994,0.681333828,0.654023223,0.62161135
33,0.980529088,0.903661417,0.854560197,0.8128007,0.782688879,0.742124971,0.709619869,0.704253103
34,1.06313102,0.98020858,0.929319687,0.893017064,0.861837652,0.826745179,0.797298359,0.791057356
35,1.131915395,1.121455068,1.088912355,1.068246744,1.056666667,1.041690361,0.98174557,0.97543279
36,1.174365284,1.215215592,1.195361911,1.18822589,1.174350278,1.203230706,1.243923504,1.296275877
37,0.801684673,0.812843448,0.807752123,0.803218692,0.802779872,0.810933418,0.807442557,0.831297518
38,0.818120435,0.798604187,0.783364747,0.771345525,0.755854742,0.771114134,0.784203191,0.764986841
39,0.8069417,0.783281734,0.772661698,0.752067519,0.707292219,0.704804367,0.696117638,0.702487115
40,0.835618921,0.782218141,0.748155509,0.736425694,0.701437523,0.666943654,0.656508955,0.622430144
41,0.868181544,0.801463861,0.752019289,0.7298061,0.685383573,0.636023383,0.619156895,0.595728183
42,0.937805897,0.878548199,0.818280347,0.760942923,0.734848016,0.691551296,0.668697591,0.631514365
43,1.002103295,0.925017853,0.892134562,0.819026312,0.807099486,0.757653197,0.726640866,0.694466392
44,1.054196808,1.014764942,0.976629254,0.915494662,0.904018951,0.86738505,0.828676263,0.7832156
45,1.171883196,1.158039648,1.113310805,1.091917745,1.067507342,1.05199439,1.027321022,0.976427151
46,1.238148231,1.296687434,1.29727236,1.274930454,1.261393567,1.293599612,1.311064464,1.398908459
47,0.852075334,0.847713286,0.841866842,0.857003654,0.836702387,0.85128818,0.845847342,0.858761266
48,0.839259797,0.843783633,0.833645764,0.830952496,0.82315283,0.811760557,0.795578052,0.805807007
49,0.878862187,0.851401907,0.832270485,0.811751063,0.778234504,0.773582227,0.768693004,0.741251903
50,0.888502369,0.848361148,0.842707224,0.820839123,0.760428985,0.736289896,0.70799551,0.696690684
51,0.952962085,0.889358008,0.828831012,0.793639215,0.752414721,0.711975656,0.694251421,0.651418645
52,1.004920851,0.9462458,0.920768307,0.871843619,0.828127234,0.793015122,0.768431983,0.731296281
53,1.083940748,1.039164081,0.988335996,0.966125088,0.92244464,0.899287066,0.861388307,0.840215212
54,1.148828744,1.119092027,1.100817111,1.045889333,1.027249294,0.993973448,0.963550917,0.924039105
55,1.300859599,1.387462868,1.379886669,1.396207025,1.385843661,1.383938815,1.398569036,1.461796026
56,0.889740781,0.926977608,0.907594106,0.909840438,0.906125922,0.905958223,0.901690592,0.903229424
57,0.915540136,0.918428163,0.901238701,0.905098775,0.885235871,0.892753983,0.871945871,0.873829163
58,0.937754857,0.919302465,0.914141566,0.90394657,0.879140592,0.854951408,0.839935264,0.832437138
59,0.964165137,0.965964857,0.91707493,0.88360548,0.856775195,0.83484535,0.790720878,0.778671779
60,1.038750518,0.976221929,0.942501198,0.915693778,0.88212787,0.832227218,0.784627753,0.763944209
61,1.101081555,1.06697844,1.025075347,0.995413851,0.969671028,0.923733627,0.898413095,0.864445382
62,1.175519766,1.172597865,1.135194601,1.111298849,1.086556618,1.025810474,1.017659836,0.95717054
63,1.361525519,1.47793294,1.518984459,1.488328665,1.506634023,1.539355718,1.53290354,1.564397136
64,0.968061342,0.969168098,0.980130069,0.998060136,0.990054028,0.971991866,0.988586534,0.975886902
65,0.985875201,0.99579782,0.996360355,1.017518108,0.99599806,0.979594002,0.962403203,0.973938754
66,1.033788557,1.019933423,1.014286568,0.991935877,0.987140233,0.960468002,0.945524927,0.909026878
67,1.06859675,1.056004733,1.049299553,1.001171675,0.969422701,0.959246931,0.941470033,0.901610926
68,1.123567026,1.109981004,1.060837409,1.050642933,1.016129032,0.983276764,0.941664963,0.930615175
69,1.191008605,1.20588697,1.190464782,1.131986678,1.12986696,1.092987941,1.068500031,1.035890298
70,1.400697648,1.607305589,1.674849785,1.655785105,1.666965574,1.654946712,1.672601535,1.668517202
71,1.003865527,1.068488219,1.09695981,1.119498526,1.124703016,1.108287098,1.099459981,1.108409876
72,1.057383769,1.069771094,1.092690504,1.120780972,1.124824399,1.111651252,1.094989805,1.073714471
73,1.093828752,1.113285394,1.130103495,1.109072474,1.115206622,1.078899989,1.064821423,1.060874795
74,1.136991846,1.167128744,1.167933288,1.152237658,1.136415836,1.111160241,1.106750664,1.076764011
75,1.214174768,1.24084641,1.232529431,1.203846711,1.196548651,1.161261451,1.140737481,1.099356142
76,1.445823928,1.689595679,1.846980173,1.863621699,1.840300611,1.844271261,1.833313055,1.836809916
77,1.098443784,1.14492407,1.226301597,1.266145192,1.308935651,1.313212703,1.309973046,1.301666388
78,1.140008164,1.2009421,1.250610133,1.275633221,1.300098776,1.300659457,1.302264727,1.277237368
79,1.189437562,1.25000981,1.303148214,1.328340986,1.325498273,1.332144175,1.326853583,1.30824091
80,1.255722316,1.333019312,1.354082361,1.37197403,1.375270273,1.365047483,1.328649712,1.344905946
81,1.507709497,1.794150731,1.941425466,2.066064266,2.08003096,2.119050046,2.12051126,2.115526122
82,1.160032684,1.224731393,1.30799468,1.365341873,1.398540913,1.40605484,1.402886649,1.386017855
83,1.199307559,1.278935767,1.359777355,1.395974753,1.438240611,1.433227887,1.443826439,1.396276038
84,1.272663999,1.335744284,1.430796253,1.449004528,1.472676938,1.500271363,1.469190195,1.448874277
85,1.574458585,1.921064604,2.149614836,2.261910231,2.312978872,2.383987206,2.421477156,2.453833392
86,1.215396088,1.325505443,1.407435619,1.487561367,1.543864559,1.557459607,1.553905297,1.560566509
87,1.287675916,1.409428704,1.474900516,1.534754292,1.574507854,1.610063552,1.595695666,1.623827549
88,1.612072893,2.035947467,2.314232061,2.488356164,2.655351872,2.737159815,2.782680902,2.833002787
89,1.31710355,1.450318841,1.559770315,1.6534426,1.710389456,1.747583874,1.78582963,1.795839849
90,1.645255148,2.155790268,2.477128623,2.768442623,3.003812531,3.189529467,3.249977815,3.309106971
91,0.744135691,0.715120439,0.736328991,0.785183582,0.802396645,0.846311475,0.890081421,0.952361036
92,0.75286833,0.752905271,0.813763746,0.79310594,0.827878416,0.901790872,0.942587042,0.985016039
93,0.768204758,0.764948697,0.804098216,0.803467366,0.863319809,0.940911472,0.951262697,1.003127774
94,0.761539865,0.75440489,0.757496623,0.760994953,0.829763933,0.855745721,0.876748334,0.895019286
95,0.76587819,0.75339205,0.745441545,0.761388286,0.744704164,0.827662722,0.818891747,0.860742041
96,0.809149131,0.782105263,0.775022624,0.782700885,0.831241623,0.836815657,0.84718894,0.874460326
97,0.8459281,0.797423049,0.792641261,0.818083183,0.830118158,0.853828064,0.898572502,0.915922429
98,0.882352941,0.84976247,0.84544965,0.841954023,0.897827542,0.883430738,0.958547543,0.965692609
99,0.934434874,0.924139603,0.917051945,0.925535012,0.927690892,0.993567436,0.994201419,1.027048595
100,0.992414888,0.968614592,0.999461883,0.97515033,0.994860011,1.042138959,1.060489543,1.118826509
101,1.079993059,1.043724219,1.066884472,1.067138567,1.119327121,1.149374967,1.166934341,1.172548525
102,1.169198163,1.185817927,1.185538761,1.206996033,1.231004153,1.320629223,1.333709981,1.383415747
103,0.818903452,0.799624589,0.838790036,0.886213649,0.922657952,0.944508914,1.031729022,1.043374802
104,0.830608946,0.845841785,0.869378248,0.916463327,0.962753881,1.000573006,1.036594473,1.107516409
105,0.796252067,0.823410336,0.822376113,0.863511759,0.893788063,0.931610862,0.967919682,1.014010726
106,0.824746009,0.784208646,0.830601093,0.84949881,0.862554113,0.866746574,0.909428359,0.956252355
107,0.789123196,0.785671499,0.794493252,0.817463169,0.819749501,0.82929035,0.88439038,0.890965601
108,0.868191721,0.80235816,0.849659132,0.842704834,0.851532391,0.868848126,0.886593097,0.923403901
109,0.920142602,0.867834013,0.88960458,0.894903055,0.893979691,0.985420912,0.95809506,1.00608365
110,0.952346957,0.952582557,0.924425364,0.94550468,0.921111111,1.014851751,1.0160887,1.070213476
111,1.023671752,0.990318442,0.964597047,1.027272727,1.043605896,1.045240586,1.086730912,1.088312664
112,1.104343312,1.069488536,1.079942898,1.082348729,1.096910707,1.162592593,1.17222196,1.20968352
113,1.1625,1.200070696,1.218464842,1.21923693,1.272310107,1.312896519,1.352361281,1.417852197
114,0.864375462,0.894117647,0.92249047,0.968142628,1.000180995,1.061513279,1.139607514,1.178513765
115,0.849039341,0.911657021,0.922305764,0.943245982,1.000929541,1.017574231,1.087704574,1.117772215
116,0.83560634,0.867095391,0.907027027,0.921607091,0.931401321,1.002268531,1.032584744,1.041642302
117,0.874145991,0.844660194,0.877186782,0.865597939,0.897223575,0.9065911,0.960646191,0.962540717
118,0.898055606,0.850896057,0.841180163,0.860010071,0.862899322,0.927915567,0.908741144,0.945629042
119,0.911913357,0.883960681,0.898896564,0.906084656,0.915372386,0.963118457,0.983498038,0.98934715
120,0.981064022,0.950947344,0.952415027,0.974177548,0.974751808,0.983458806,1.036182101,1.061090817
121,1.051223376,1.037146926,1.020081045,1.025390625,1.042858882,1.068868922,1.080559038,1.129617221
122,1.076009086,1.064470254,1.088256747,1.117063636,1.141140047,1.167899799,1.220370805,1.21313538
123,1.1950078,1.226627219,1.256157197,1.304394891,1.321411073,1.384227029,1.401747537,1.442310112
124,0.861851852,0.919256877,0.962989709,1.004966404,1.050828931,1.071439936,1.170922283,1.197840387
125,0.884295996,0.891593446,0.963851077,0.980101302,1.035072816,1.051054384,1.09308635,1.145134438
126,0.86452539,0.921141526,0.93614738,0.938889686,0.97066996,1.006048066,1.066169965,1.081578621
127,0.876811594,0.926976463,0.93363269,0.92347713,0.948506505,0.986749681,1.019371022,1.063676908
128,0.937544358,0.898965886,0.946406166,0.928778019,0.927601534,0.961168639,1.018821987,1.024073366
129,0.973404255,0.963812254,0.986856128,1.01716924,1.030817494,1.057659933,1.047974613,1.047115385
130,1.06374848,1.018641811,1.04676259,1.084572088,1.108367121,1.104270162,1.107755406,1.112874927
131,1.100999655,1.12038155,1.129883261,1.139992839,1.165301382,1.187389982,1.209621993,1.244006171
132,1.213028169,1.261387774,1.282247311,1.272947569,1.319323612,1.35556731,1.423147237,1.468087764
133,0.911401598,0.980872045,0.99550117,1.042063608,1.100182815,1.118651168,1.17283666,1.246999368
134,0.919670631,0.960970966,0.997141836,1.03114694,1.068141539,1.095809013,1.140224802,1.203096388
135,0.917301415,0.990491093,0.979504162,1.028583803,1.019208346,1.082413539,1.110911413,1.124904734
136,0.974321881,0.989014883,1.01358769,1.005995029,1.041968691,1.081112769,1.094078297,1.085429025
137,1.016634565,1.006342495,1.009015379,0.984343288,1.048379175,1.035611417,1.091178651,1.108993998
138,1.061431065,1.065940641,1.080587393,1.089629047,1.110729824,1.166419256,1.118999483,1.153376574
139,1.144355121,1.141812176,1.11815562,1.184841005,1.212106389,1.224545984,1.234193222,1.256826692
140,1.192152918,1.244032144,1.252528902,1.292278472,1.3388735,1.324211779,1.316757268,1.359188247
141,0.962923915,1.022694524,1.072595281,1.120822622,1.151299657,1.19653088,1.175965665,1.282342657
142,0.972614999,1.022686567,1.060513557,1.115527861,1.122160984,1.122478915,1.197281428,1.225536695
143,0.992752342,1.019892793,1.074226435,1.081852096,1.104157789,1.191804754,1.212667136,1.210071275
144,1.045868285,1.066790784,1.080085046,1.105835448,1.12867287,1.162905016,1.16904907,1.19424097
145,1.102195034,1.08872093,1.078603402,1.08774343,1.118109284,1.135503925,1.153223556,1.209823517
146,1.168025523,1.171974522,1.186465083,1.204506066,1.258474576,1.259814077,1.274074074,1.297822474
147,1.202883263,1.2760181,1.306217943,1.301279707,1.387490838,1.391256429,1.404243281,1.399245846
148,1.010253643,1.110373444,1.17289469,1.194452619,1.242519685,1.291932676,1.301800743,1.322481137
149,1.05198556,1.104866675,1.164801719,1.213725067,1.228476821,1.243011319,1.283853064,1.377419626
150,1.090844318,1.109474661,1.157866524,1.20326087,1.249556439,1.2655057,1.297327446,1.325419226
151,1.122856638,1.167433628,1.191141154,1.189268651,1.251977261,1.245684422,1.305492257,1.33874573
152,1.167875464,1.211979914,1.269777979,1.286662775,1.268536351,1.311503206,1.354543309,1.345766381
153,1.225366876,1.296011362,1.358029068,1.40491453,1.386312113,1.426319433,1.439535879,1.449162105
154,1.0688628,1.13368984,1.261407789,1.308539945,1.371345029,1.392445516,1.3983468,1.501509434
155,1.104731526,1.188330171,1.249041462,1.317518775,1.368357342,1.371365477,1.428611435,1.491346275
156,1.124379872,1.23080597,1.281306064,1.308773455,1.371386212,1.378371301,1.404280893,1.423153444
157,1.194732221,1.274594975,1.313082867,1.361027407,1.377748328,1.434810093,1.485853476,1.534675521
158,1.265783589,1.343047753,1.388214286,1.444696084,1.450928222,1.491178956,1.514376997,1.510602702
159,1.142358079,1.256790123,1.353689567,1.473684211,1.509512983,1.54653299,1.669464652,1.638291715
160,1.195644538,1.294425294,1.382099525,1.510793947,1.56830897,1.580182735,1.59482679,1.686250681
161,1.216658062,1.339627095,1.436739015,1.494265081,1.577839335,1.585476391,1.657487251,1.6751002
162,1.294376694,1.395566207,1.509589532,1.577387407,1.59058081,1.635180364,1.705132396,1.734831085
163,1.191132833,1.337134877,1.431008706,1.52618775,1.621621622,1.662703541,1.7243276,1.790099093
164,1.244234977,1.382668977,1.476741153,1.597549813,1.684727294,1.706224973,1.757104039,1.74188754
165,1.282364934,1.462131837,1.555265221,1.64508238,1.693481526,1.774183417,1.832250881,1.832010637
166,1.265375467,1.424472866,1.560539658,1.653341976,1.733396924,1.812960159,1.90174793,1.905691941
167,1.33893942,1.493293592,1.622701556,1.733842203,1.833992095,1.843003944,1.910536319,1.939455556
168,1.354376386,1.526358664,1.701897019,1.795819707,1.92974634,2.054460143,2.064222273,2.118084228
